Animal_Name,Animal_Species,Latitude,Longitude
Emperor Goose,Anser canagicus,55.896,-161.004
Emperor Goose,Anser canagicus,55.895,-160.978
Emperor Goose,Anser canagicus,55.903,-161.023
Emperor Goose,Anser canagicus,55.894,-160.97
Emperor Goose,Anser canagicus,55.859,-160.986
Emperor Goose,Anser canagicus,55.872,-160.942
Emperor Goose,Anser canagicus,55.878,-160.997
Emperor Goose,Anser canagicus,55.832,-161.164
Emperor Goose,Anser canagicus,55.871,-161.02
Emperor Goose,Anser canagicus,55.904,-161.014
Emperor Goose,Anser canagicus,55.991,-160.591
Emperor Goose,Anser canagicus,51.695,-138.468
Emperor Goose,Anser canagicus,55.923,-160.928
Emperor Goose,Anser canagicus,55.928,-161.054
Emperor Goose,Anser canagicus,55.905,-160.904
Emperor Goose,Anser canagicus,55.926,-161.044
Emperor Goose,Anser canagicus,55.902,-161.009
Emperor Goose,Anser canagicus,55.877,-161.015
Emperor Goose,Anser canagicus,55.842,-161.059
Emperor Goose,Anser canagicus,56.212,-161.587
Emperor Goose,Anser canagicus,55.89,-160.924
Emperor Goose,Anser canagicus,55.857,-160.981
Emperor Goose,Anser canagicus,55.861,-160.96
Emperor Goose,Anser canagicus,55.829,-161.081
Emperor Goose,Anser canagicus,55.881,-160.989
Emperor Goose,Anser canagicus,55.847,-161.066
Emperor Goose,Anser canagicus,55.875,-161.009
Emperor Goose,Anser canagicus,55.799,-161.189
Emperor Goose,Anser canagicus,55.85,-161.002
Emperor Goose,Anser canagicus,55.88,-161.023
Emperor Goose,Anser canagicus,55.887,-160.829
Emperor Goose,Anser canagicus,55.899,-160.949
Emperor Goose,Anser canagicus,55.867,-161.174
Emperor Goose,Anser canagicus,55.887,-160.964
Emperor Goose,Anser canagicus,55.884,-160.945
Emperor Goose,Anser canagicus,55.871,-160.994
Emperor Goose,Anser canagicus,55.875,-160.951
Emperor Goose,Anser canagicus,55.969,-160.945
Emperor Goose,Anser canagicus,55.903,-160.763
Emperor Goose,Anser canagicus,55.879,-160.964
Emperor Goose,Anser canagicus,56.027,-160.6
Emperor Goose,Anser canagicus,56.099,-162.184
Emperor Goose,Anser canagicus,55.907,-161.001
Emperor Goose,Anser canagicus,55.908,-161.02
Emperor Goose,Anser canagicus,55.889,-160.953
Emperor Goose,Anser canagicus,55.854,-161.36
Emperor Goose,Anser canagicus,55.943,-161.009
Emperor Goose,Anser canagicus,55.938,-160.982
Emperor Goose,Anser canagicus,55.933,-160.986
Emperor Goose,Anser canagicus,55.902,-161.004
Emperor Goose,Anser canagicus,55.915,-160.962
Emperor Goose,Anser canagicus,55.925,-160.944
Emperor Goose,Anser canagicus,55.972,-160.969
Emperor Goose,Anser canagicus,55.887,-160.947
Emperor Goose,Anser canagicus,55.895,-161.024
Emperor Goose,Anser canagicus,55.913,-160.961
Emperor Goose,Anser canagicus,55.952,-160.914
Emperor Goose,Anser canagicus,55.868,-160.862
Emperor Goose,Anser canagicus,55.966,-161.062
Emperor Goose,Anser canagicus,55.902,-160.941
Emperor Goose,Anser canagicus,55.937,-160.754
Emperor Goose,Anser canagicus,55.907,-161.029
Emperor Goose,Anser canagicus,55.938,-161.146
Emperor Goose,Anser canagicus,55.883,-160.943
Emperor Goose,Anser canagicus,55.882,-160.951
Emperor Goose,Anser canagicus,55.785,-161.391
Emperor Goose,Anser canagicus,55.822,-160.555
Emperor Goose,Anser canagicus,55.958,-160.831
Emperor Goose,Anser canagicus,55.924,-160.946
Emperor Goose,Anser canagicus,55.906,-160.916
Emperor Goose,Anser canagicus,55.89,-161.166
Emperor Goose,Anser canagicus,55.942,-160.982
Emperor Goose,Anser canagicus,55.909,-161.001
Emperor Goose,Anser canagicus,55.882,-161.052
Emperor Goose,Anser canagicus,55.913,-160.989
Emperor Goose,Anser canagicus,55.88,-160.974
Emperor Goose,Anser canagicus,55.875,-160.989
Emperor Goose,Anser canagicus,55.894,-161.009
Emperor Goose,Anser canagicus,55.876,-160.981
Emperor Goose,Anser canagicus,55.883,-160.938
Emperor Goose,Anser canagicus,55.86,-160.927
Emperor Goose,Anser canagicus,55.89,-160.956
Emperor Goose,Anser canagicus,55.848,-161.015
Emperor Goose,Anser canagicus,55.9,-161.18
Emperor Goose,Anser canagicus,55.933,-160.837
Emperor Goose,Anser canagicus,55.88,-160.995
Emperor Goose,Anser canagicus,55.87,-160.885
Emperor Goose,Anser canagicus,55.867,-160.979
Emperor Goose,Anser canagicus,55.887,-160.905
Emperor Goose,Anser canagicus,55.901,-161.077
Emperor Goose,Anser canagicus,55.92,-160.988
Emperor Goose,Anser canagicus,55.92,-160.983
Emperor Goose,Anser canagicus,55.93,-160.826
Emperor Goose,Anser canagicus,55.944,-160.81
Emperor Goose,Anser canagicus,55.955,-160.895
Emperor Goose,Anser canagicus,55.915,-160.87
Emperor Goose,Anser canagicus,52.115,-174.265
Emperor Goose,Anser canagicus,52.247,-174.322
Emperor Goose,Anser canagicus,52.223,-174.302
Emperor Goose,Anser canagicus,52.212,-174.385
Emperor Goose,Anser canagicus,51.983,-178.687
Emperor Goose,Anser canagicus,51.743,-178.068
Emperor Goose,Anser canagicus,51.776,-177.871
Emperor Goose,Anser canagicus,51.826,-177.899
Emperor Goose,Anser canagicus,55.166,163.756
Emperor Goose,Anser canagicus,51.637,-177.239
Emperor Goose,Anser canagicus,51.72,-177.992
Emperor Goose,Anser canagicus,51.783,-177.853
Emperor Goose,Anser canagicus,51.721,-178.017
Emperor Goose,Anser canagicus,51.714,-177.995
Emperor Goose,Anser canagicus,51.678,-177.95
Emperor Goose,Anser canagicus,51.681,-177.885
Emperor Goose,Anser canagicus,51.716,-178.081
Emperor Goose,Anser canagicus,51.837,-178.049
Emperor Goose,Anser canagicus,51.717,-178.001
Emperor Goose,Anser canagicus,51.716,-177.981
Emperor Goose,Anser canagicus,51.702,-178.004
Emperor Goose,Anser canagicus,51.737,-178.183
Emperor Goose,Anser canagicus,51.75,-178.133
Emperor Goose,Anser canagicus,51.797,-177.916
Emperor Goose,Anser canagicus,51.634,-177.408
Emperor Goose,Anser canagicus,51.713,-178.015
Emperor Goose,Anser canagicus,51.739,-178.082
Emperor Goose,Anser canagicus,51.733,-177.974
Emperor Goose,Anser canagicus,51.626,-178.006
Emperor Goose,Anser canagicus,51.728,-177.996
Emperor Goose,Anser canagicus,51.728,-177.757
Emperor Goose,Anser canagicus,51.72,-178.01
Emperor Goose,Anser canagicus,51.857,-178.005
Emperor Goose,Anser canagicus,51.779,-177.849
Emperor Goose,Anser canagicus,51.745,-177.942
Emperor Goose,Anser canagicus,51.683,-178.345
Emperor Goose,Anser canagicus,51.805,-178.004
Emperor Goose,Anser canagicus,43.044,138.211
Emperor Goose,Anser canagicus,51.257,-179.003
Emperor Goose,Anser canagicus,50.992,-177.965
Emperor Goose,Anser canagicus,51.684,-178.189
Emperor Goose,Anser canagicus,51.708,-178.001
Emperor Goose,Anser canagicus,51.77,-178.279
Emperor Goose,Anser canagicus,51.717,-178.255
Emperor Goose,Anser canagicus,51.68,-178.082
Emperor Goose,Anser canagicus,51.505,-177.907
Emperor Goose,Anser canagicus,51.729,-179.203
Emperor Goose,Anser canagicus,51.722,-178.237
Emperor Goose,Anser canagicus,51.725,-178.002
Emperor Goose,Anser canagicus,51.707,-177.998
Emperor Goose,Anser canagicus,51.706,-178.001
Emperor Goose,Anser canagicus,51.752,-178.447
Emperor Goose,Anser canagicus,51.702,-178.012
Emperor Goose,Anser canagicus,51.616,-178.326
Emperor Goose,Anser canagicus,51.728,-177.998
Emperor Goose,Anser canagicus,51.84,-177.911
Emperor Goose,Anser canagicus,51.782,-178.353
Emperor Goose,Anser canagicus,51.765,-178.092
Emperor Goose,Anser canagicus,51.766,-178.313
Emperor Goose,Anser canagicus,51.941,-179.454
Emperor Goose,Anser canagicus,51.772,-178.033
Emperor Goose,Anser canagicus,51.754,-178.162
Emperor Goose,Anser canagicus,51.792,-178.064
Emperor Goose,Anser canagicus,51.78,-178.079
Emperor Goose,Anser canagicus,51.784,-178.157
Emperor Goose,Anser canagicus,51.821,-177.979
Emperor Goose,Anser canagicus,51.823,-177.377
Emperor Goose,Anser canagicus,51.837,-177.237
Emperor Goose,Anser canagicus,51.828,-177.28
Emperor Goose,Anser canagicus,51.691,-177.349
Emperor Goose,Anser canagicus,51.271,-176.869
Emperor Goose,Anser canagicus,51.796,-177.252
Emperor Goose,Anser canagicus,51.777,-177.257
Emperor Goose,Anser canagicus,51.805,-177.181
Emperor Goose,Anser canagicus,51.797,-177.172
Emperor Goose,Anser canagicus,51.846,-177.205
Emperor Goose,Anser canagicus,51.859,-177.122
Emperor Goose,Anser canagicus,51.834,-177.268
Emperor Goose,Anser canagicus,51.844,-177.186
Emperor Goose,Anser canagicus,51.784,-177.297
Emperor Goose,Anser canagicus,51.824,-177.11
Emperor Goose,Anser canagicus,51.741,-177.344
Emperor Goose,Anser canagicus,51.803,-176.856
Emperor Goose,Anser canagicus,51.798,-177.274
Emperor Goose,Anser canagicus,51.773,-177.235
Emperor Goose,Anser canagicus,51.8,-177.285
Emperor Goose,Anser canagicus,51.957,-177.177
Emperor Goose,Anser canagicus,51.709,-176.65
Emperor Goose,Anser canagicus,51.766,-177.595
Emperor Goose,Anser canagicus,51.813,-177.263
Emperor Goose,Anser canagicus,51.85,-177.289
Emperor Goose,Anser canagicus,51.782,-177.301
Emperor Goose,Anser canagicus,51.709,-177.418
Emperor Goose,Anser canagicus,51.793,-177.217
Emperor Goose,Anser canagicus,51.798,-177.266
Emperor Goose,Anser canagicus,51.728,-177.332
Emperor Goose,Anser canagicus,51.778,-177.309
Emperor Goose,Anser canagicus,51.769,-177.326
Emperor Goose,Anser canagicus,51.876,-177.492
Emperor Goose,Anser canagicus,51.766,-177.302
Emperor Goose,Anser canagicus,51.778,-177.272
Emperor Goose,Anser canagicus,51.714,-177.215
Emperor Goose,Anser canagicus,52.191,-173.988
Emperor Goose,Anser canagicus,52.129,-173.859
Emperor Goose,Anser canagicus,52.12,-173.849
Emperor Goose,Anser canagicus,52.117,-173.874
Emperor Goose,Anser canagicus,52.138,-173.861
Emperor Goose,Anser canagicus,52.125,-173.868
Emperor Goose,Anser canagicus,56.007,-160.991
Emperor Goose,Anser canagicus,55.998,-161.041
Emperor Goose,Anser canagicus,56.012,-161.036
Emperor Goose,Anser canagicus,56.04,-161.023
Emperor Goose,Anser canagicus,55.976,-160.925
Emperor Goose,Anser canagicus,55.972,-160.979
Emperor Goose,Anser canagicus,56.02,-160.922
Emperor Goose,Anser canagicus,55.979,-160.987
Emperor Goose,Anser canagicus,55.977,-160.967
Emperor Goose,Anser canagicus,55.915,-160.97
Emperor Goose,Anser canagicus,55.988,-160.926
Emperor Goose,Anser canagicus,55.99,-161.046
Emperor Goose,Anser canagicus,55.955,-160.911
Emperor Goose,Anser canagicus,55.981,-160.899
Emperor Goose,Anser canagicus,56,-160.9
Emperor Goose,Anser canagicus,56.009,-160.887
Emperor Goose,Anser canagicus,55.956,-161.06
Emperor Goose,Anser canagicus,55.964,-161.095
Emperor Goose,Anser canagicus,55.955,-161.064
Emperor Goose,Anser canagicus,55.959,-161.122
Emperor Goose,Anser canagicus,55.965,-161.099
Emperor Goose,Anser canagicus,55.96,-161.109
Emperor Goose,Anser canagicus,55.964,-161.118
Emperor Goose,Anser canagicus,55.95,-161.008
Emperor Goose,Anser canagicus,55.974,-160.973
Emperor Goose,Anser canagicus,55.994,-160.913
Emperor Goose,Anser canagicus,55.951,-160.85
Emperor Goose,Anser canagicus,56.012,-160.872
Emperor Goose,Anser canagicus,55.943,-160.867
Emperor Goose,Anser canagicus,55.95,-160.948
Emperor Goose,Anser canagicus,56.01,-160.945
Emperor Goose,Anser canagicus,55.989,-160.983
Emperor Goose,Anser canagicus,55.969,-161.067
Emperor Goose,Anser canagicus,55.94,-161.078
Emperor Goose,Anser canagicus,56.012,-160.913
Emperor Goose,Anser canagicus,55.999,-161.062
Emperor Goose,Anser canagicus,56.021,-160.993
Emperor Goose,Anser canagicus,56.032,-161.118
Emperor Goose,Anser canagicus,56.004,-160.975
Emperor Goose,Anser canagicus,55.997,-161.003
Emperor Goose,Anser canagicus,56.027,-160.897
Emperor Goose,Anser canagicus,55.903,-160.738
Emperor Goose,Anser canagicus,56.005,-160.919
Emperor Goose,Anser canagicus,56,-160.94
Emperor Goose,Anser canagicus,56.004,-160.985
Emperor Goose,Anser canagicus,56.228,-160.63
Emperor Goose,Anser canagicus,56.014,-160.926
Emperor Goose,Anser canagicus,55.984,-160.853
Emperor Goose,Anser canagicus,56.013,-160.74
Emperor Goose,Anser canagicus,55.945,-161.079
Emperor Goose,Anser canagicus,55.938,-161.05
Emperor Goose,Anser canagicus,56.024,-160.889
Emperor Goose,Anser canagicus,56.056,-161.092
Emperor Goose,Anser canagicus,55.962,-160.954
Emperor Goose,Anser canagicus,56.03,-161.219
Emperor Goose,Anser canagicus,56,-160.963
Emperor Goose,Anser canagicus,55.998,-160.949
Emperor Goose,Anser canagicus,56.064,-160.906
Emperor Goose,Anser canagicus,55.944,-160.981
Emperor Goose,Anser canagicus,56.006,-160.967
Emperor Goose,Anser canagicus,55.994,-160.87
Emperor Goose,Anser canagicus,56.014,-160.924
Emperor Goose,Anser canagicus,55.933,-160.873
Emperor Goose,Anser canagicus,55.987,-160.987
Emperor Goose,Anser canagicus,56.008,-161.014
Emperor Goose,Anser canagicus,56.082,-160.866
Emperor Goose,Anser canagicus,56.153,-161.029
Emperor Goose,Anser canagicus,55.964,-161.179
Emperor Goose,Anser canagicus,55.815,-160.866
Emperor Goose,Anser canagicus,55.968,-161.011
Emperor Goose,Anser canagicus,55.948,-161.062
Emperor Goose,Anser canagicus,55.96,-161.075
Emperor Goose,Anser canagicus,55.965,-161.009
Emperor Goose,Anser canagicus,55.373,-162.283
Emperor Goose,Anser canagicus,55.987,-161.052
Emperor Goose,Anser canagicus,55.991,-161.039
Emperor Goose,Anser canagicus,56.009,-160.987
Emperor Goose,Anser canagicus,56.127,-160.965
Emperor Goose,Anser canagicus,53.864,-149.293
Emperor Goose,Anser canagicus,56.041,-160.867
Emperor Goose,Anser canagicus,56.012,-160.941
Emperor Goose,Anser canagicus,56.04,-161.037
Emperor Goose,Anser canagicus,56.028,-160.979
Emperor Goose,Anser canagicus,56.005,-160.978
Emperor Goose,Anser canagicus,56.008,-160.937
Emperor Goose,Anser canagicus,55.885,-160.281
Emperor Goose,Anser canagicus,55.928,-160.637
Emperor Goose,Anser canagicus,55.985,-160.976
Emperor Goose,Anser canagicus,55.99,-160.992
Emperor Goose,Anser canagicus,56.022,-161.031
Emperor Goose,Anser canagicus,56.013,-161.019
Emperor Goose,Anser canagicus,56.007,-160.974
Emperor Goose,Anser canagicus,55.993,-160.89
Emperor Goose,Anser canagicus,56.449,-161.429
Emperor Goose,Anser canagicus,55.988,-160.98
Emperor Goose,Anser canagicus,55.979,-160.893
Emperor Goose,Anser canagicus,56.005,-161.058
Emperor Goose,Anser canagicus,56.016,-160.952
Emperor Goose,Anser canagicus,55.985,-160.962
Emperor Goose,Anser canagicus,55.991,-161.01
Emperor Goose,Anser canagicus,56.048,-160.902
Emperor Goose,Anser canagicus,55.973,-161.003
Emperor Goose,Anser canagicus,55.96,-161.065
Emperor Goose,Anser canagicus,56,-161.057
Emperor Goose,Anser canagicus,56.045,-160.819
Emperor Goose,Anser canagicus,55.971,-161.035
Emperor Goose,Anser canagicus,55.906,-161.108
Emperor Goose,Anser canagicus,55.952,-160.934
Emperor Goose,Anser canagicus,55.948,-161.124
Emperor Goose,Anser canagicus,55.832,-162.166
Emperor Goose,Anser canagicus,55.999,-161.008
Emperor Goose,Anser canagicus,56.131,-160.816
Emperor Goose,Anser canagicus,56.262,-160.1
Emperor Goose,Anser canagicus,55.931,-161.074
Emperor Goose,Anser canagicus,55.976,-160.949
Emperor Goose,Anser canagicus,55.94,-161.019
Emperor Goose,Anser canagicus,55.98,-161.045
Emperor Goose,Anser canagicus,55.97,-161.007
Emperor Goose,Anser canagicus,55.942,-161.053
Emperor Goose,Anser canagicus,55.96,-161.034
Emperor Goose,Anser canagicus,56.016,-160.992
Emperor Goose,Anser canagicus,55.954,-160.922
Emperor Goose,Anser canagicus,56.019,-161.033
Emperor Goose,Anser canagicus,55.996,-161.15
Emperor Goose,Anser canagicus,55.996,-161.054
Emperor Goose,Anser canagicus,55.991,-161.168
Emperor Goose,Anser canagicus,56.006,-161.169
Emperor Goose,Anser canagicus,55.96,-161.249
Emperor Goose,Anser canagicus,55.96,-161.204
Emperor Goose,Anser canagicus,55.961,-161.074
Emperor Goose,Anser canagicus,55.935,-160.917
Emperor Goose,Anser canagicus,55.976,-161.268
Emperor Goose,Anser canagicus,55.386,-159.536
Emperor Goose,Anser canagicus,55.94,-161.223
Emperor Goose,Anser canagicus,55.967,-161.221
Emperor Goose,Anser canagicus,55.922,-161.164
Emperor Goose,Anser canagicus,56.007,-161.219
Emperor Goose,Anser canagicus,55.971,-161.202
Emperor Goose,Anser canagicus,55.987,-161.178
Emperor Goose,Anser canagicus,55.999,-161.1
Emperor Goose,Anser canagicus,55.962,-161.138
Emperor Goose,Anser canagicus,55.957,-161.156
Emperor Goose,Anser canagicus,55.957,-161.181
Emperor Goose,Anser canagicus,55.997,-161.159
Emperor Goose,Anser canagicus,55.962,-161.151
Emperor Goose,Anser canagicus,55.932,-161.073
Emperor Goose,Anser canagicus,56.1,-160.983
Emperor Goose,Anser canagicus,55.979,-161.183
Emperor Goose,Anser canagicus,55.914,-159.432
Emperor Goose,Anser canagicus,55.92,-161.174
Emperor Goose,Anser canagicus,55.983,-161.215
Emperor Goose,Anser canagicus,55.982,-161.221
Emperor Goose,Anser canagicus,55.929,-161.26
Emperor Goose,Anser canagicus,55.98,-161.201
Emperor Goose,Anser canagicus,55.988,-161.254
Emperor Goose,Anser canagicus,56.018,-161.219
Emperor Goose,Anser canagicus,55.996,-161.249
Emperor Goose,Anser canagicus,55.97,-161.218
Emperor Goose,Anser canagicus,55.986,-161.246
Emperor Goose,Anser canagicus,55.96,-161.236
Emperor Goose,Anser canagicus,55.978,-161.17
Emperor Goose,Anser canagicus,56.009,-161.314
Emperor Goose,Anser canagicus,55.973,-161.153
Emperor Goose,Anser canagicus,55.93,-161.442
Emperor Goose,Anser canagicus,55.962,-161.181
Emperor Goose,Anser canagicus,55.985,-161.123
Emperor Goose,Anser canagicus,55.964,-161.144
Emperor Goose,Anser canagicus,55.971,-161.103
Emperor Goose,Anser canagicus,56.023,-161.132
Emperor Goose,Anser canagicus,55.984,-160.595
Emperor Goose,Anser canagicus,55.973,-161.126
Emperor Goose,Anser canagicus,56.004,-161.166
Emperor Goose,Anser canagicus,56,-161.173
Emperor Goose,Anser canagicus,56.016,-161.281
Emperor Goose,Anser canagicus,55.939,-160.97
Emperor Goose,Anser canagicus,56.016,-161.131
Emperor Goose,Anser canagicus,56.011,-161.173
Emperor Goose,Anser canagicus,56.09,-161.148
Emperor Goose,Anser canagicus,57.012,-160.971
Emperor Goose,Anser canagicus,57.2,-160.951
Emperor Goose,Anser canagicus,57.239,-160.829
Emperor Goose,Anser canagicus,57.336,-161.09
Emperor Goose,Anser canagicus,57.544,-160.512
Emperor Goose,Anser canagicus,56.846,-157.609
Emperor Goose,Anser canagicus,57.602,-160.025
Emperor Goose,Anser canagicus,57.661,-160.238
Emperor Goose,Anser canagicus,57.654,-160.225
Emperor Goose,Anser canagicus,57.661,-160.217
Emperor Goose,Anser canagicus,57.668,-160.228
Emperor Goose,Anser canagicus,60.033,-164.185
Emperor Goose,Anser canagicus,60.049,-164.107
Emperor Goose,Anser canagicus,60.022,-164.064
Emperor Goose,Anser canagicus,60.047,-164.12
Emperor Goose,Anser canagicus,60.046,-164.169
Emperor Goose,Anser canagicus,60.097,-164.332
Emperor Goose,Anser canagicus,60.257,-164.174
Emperor Goose,Anser canagicus,60.266,-164.359
Emperor Goose,Anser canagicus,60.38,-164.566
Emperor Goose,Anser canagicus,60.512,-165.186
Emperor Goose,Anser canagicus,60.706,-165.298
Emperor Goose,Anser canagicus,61.392,-165.488
Emperor Goose,Anser canagicus,61.356,-165.521
Emperor Goose,Anser canagicus,61.389,-165.402
Emperor Goose,Anser canagicus,61.424,-165.404
Emperor Goose,Anser canagicus,61.376,-165.395
Emperor Goose,Anser canagicus,61.28,-166.004
Emperor Goose,Anser canagicus,61.396,-165.484
Emperor Goose,Anser canagicus,61.405,-165.474
Emperor Goose,Anser canagicus,61.4,-165.476
Emperor Goose,Anser canagicus,61.394,-165.555
Emperor Goose,Anser canagicus,61.402,-165.423
Emperor Goose,Anser canagicus,61.412,-165.522
Emperor Goose,Anser canagicus,61.407,-165.466
Emperor Goose,Anser canagicus,61.356,-165.436
Emperor Goose,Anser canagicus,61.388,-165.497
Emperor Goose,Anser canagicus,61.391,-165.454
Emperor Goose,Anser canagicus,61.398,-165.471
Emperor Goose,Anser canagicus,61.416,-165.459
Emperor Goose,Anser canagicus,61.52,-165.291
Emperor Goose,Anser canagicus,61.407,-165.417
Emperor Goose,Anser canagicus,61.405,-165.498
Emperor Goose,Anser canagicus,61.463,-165.611
Emperor Goose,Anser canagicus,61.194,-165.525
